id_miejscowosc,nazwa,id_gmina
7526,Nowy Dębnyce,548
7527,Leśna Krzywęta,587
7528,Czarna Strumówka,572
7529,Piaszczysta Zawadnik,427
7530,Spokojna Liscze,419
7531,Słoneczna Rudów,215
7532,Wesoła Zawadowo,349
7533,Gliniana Most,289
7534,Sucha Grabanka,16
7535,Wielki Góra,189
7536,Wielka Dębnnica,274
7537,Ostra Stawisko,372
7538,Górny Łęgin,481
7539,Nowy Wierzchyce,377
7540,Ciepła Kobylyce,87
7541,Dolna Góra,205
7542,Leśna Krzywisko,217
7543,Czarna Kamienno,362
7544,Leśna Rudno,138
7545,Ostra Strumnik,74
7546,Górny Brzozcze,311
7547,Stary Dębnęta,277
7548,Kręta Łęgów,493
7549,Sucha Stawówka,234
7550,Gliniana Czerncze,579
7551,Leśna Korytice,156
7552,Mała Łęgowo,147
7553,Lisice,65
7554,Błękitna Łęganka,466
7555,Wydłużona Czernęta,591
7556,Mała Bór,358
7557,Zimna Kamienin,560
7558,Kręta Żabinnik,198
7559,Mętna Stawówka,45
7560,Nowa Kobylin,51
7561,Wysoka Modrzew,164
7562,Piaszczysta Krzywek,143
7563,Błękitna Ropowo,507
7564,Spokojna Wilkin,377
7565,Stara Jary,370
7566,Ostra Czernisko,312
7567,Piaszczysta Dębnice,454
7568,Górny Kobylnik,249
7569,Cichy Tarnów,158
7570,Mała Rudówka,1
7571,Mokra Strumyce,237
7572,Wesoła Piaskin,394
7573,Cicha Cisów,455
7574,Gliniana Kobylisko,118
7575,Szeroka Piaskisko,322
7576,Górny Złotęta,457
7577,Wydłużona Wilkyce,155
7578,Mokra Grabice,456
7579,Słoneczna Cisów,571
7580,Spokojna Czernnica,497
7581,Wesoła Wierzchyce,533
7582,Ostra Żabinin,525
7583,Stara Dębnnik,166
7584,Bagnista Kobylęta,288
7585,Bagnista Wierzchice,266
7586,Gliniana Zawadisko,91
7587,Zimna Borknica,70
7588,Stary Wilków,439
7589,Mały Grabówka,26
7590,Zielona Kamienek,472
7591,Piaszczysta Odrowo,472
7592,Cichy Złotówka,99
7593,Cicha Wierzchcze,483
7594,Wielka Krzywyce,75
7595,Górna Dębnowo,175
7596,Gładka Borkęta,288
7597,Kręta Miechów,508
7598,Ostra Łęgin,497
7599,Wysoka Sosnek,68
7600,Mały Łęgno,201
7601,Bagnista Sosnowo,79
7602,Nowa Krzywek,7
7603,Mały Piaskek,278
7604,Twarda Zawadin,540
7605,Górna Białno,431
7606,Biała Piaskcze,68
7607,Błękitna Sosnice,263
7608,Ciepła Żabinęta,245
7609,Cicha Jary,376
7610,Wysoka Sosny,194
7611,Mętna Wrzosy,259
7612,Wilkice,539
7613,Mokra Wilkęta,55
7614,Cichy Krzywęta,386
7615,Krzywa Złotno,192
7616,Mała Wierzchów,356
7617,Ostra Grabnica,240
7618,Mały Strumnik,60
7619,Zielona Grabnica,460
7620,Wielka Korytów,229
7621,Stara Wilknica,248
7622,Biała Ropisko,243
7623,Spokojna Złotyce,358
7624,Piaszczysta Dębnin,464
7625,Pusta Kobylowo,524
7626,Sucha Łęgówka,359
7627,Słoneczna Głogów,495
7628,Złota Czernowo,114
7629,Nowy Borkisko,450
7630,Wielka Grabówka,341
7631,Piaszczysta Baranów,585
7632,Cicha Lisanka,96
7633,Wesoła Stróże,130
7634,Mokra Żabinyce,359
7635,Spokojna Borkisko,215
7636,Górna Miechnik,284
7637,Czerwona Piaskanka,132
7638,Nowy Łęgnik,149
7639,Bagnista Topolów,236
7640,Twarda Staw,344
7641,Górny Borków,70
7642,Spokojna Wierzchowo,261
7643,Twarda Złotyce,371
7644,Wydłużona Łęgno,523
7645,Kręta Korytek,470
7646,Stary Czernnica,128
7647,Leśna Zawadowo,306
7648,Czarna Krzywno,174
7649,Czarny Czernisko,584
7650,Dolna Żabinek,211
7651,Nowy Głęboczek,366
7652,Wesoła Białcze,54
7653,Mętna Brzozów,383
7654,Złota Złotęta,258
7655,Nowy Piaskanka,553
7656,Górna Złotówka,197
7657,Gładka Białcze,558
7658,Zielony Stróże,435
7659,Krzywa Łęgcze,327
7660,Ostra Żabinek,512
7661,Ciepła Rudek,524
7662,Mętna Białowo,599
7663,Piaszczysta Grabcze,53
7664,Wielki Odrnica,99
7665,Spokojna Topolyce,457
7666,Górna Młyn,364
7667,Zielony Borkno,127
7668,Radosna Kamienów,300
7669,Nowa Borkanka,231
7670,Wysoka Korytnica,113
7671,Dolny Krzywowo,303
7672,Krzywa Ropyce,200
7673,Dolny Krzywów,236
7674,Spokojna Olszówka,475
7675,Słoneczna Żabinanka,299
7676,Wilcza Rudanka,500
7677,Gładka Złotów,465
7678,Wielki Odrnik,110
7679,Dolna Grabice,91
7680,Nowa Strumowo,423
7681,Wysoka Żabinanka,124
7682,Wydłużona Ropnica,549
7683,Radosna Kamienowo,97
7684,Nowy Borków,29
7685,Słoneczna Most,500
7686,Mętna Piaskanka,466
7687,Pusta Piaskin,570
7688,Ciepła Zawadice,445
7689,Miła Dębnów,293
7690,Mała Zawadek,574
7691,Zimna Wrzosy,557
7692,Czarna Brzoznica,163
7693,Mokra Łączki,221
7694,Górna Czersk,201
7695,Złota Korytęta,58
7696,Wielka Złotisko,578
7697,Mętna Ropice,379
7698,Górny Wierzchnica,571
7699,Gliniana Strumów,387
7700,Sucha Sosnin,56
7701,Wilcza Topolcze,444
7702,Wydłużona Dębnisko,154
7703,Słoneczna Stawów,50
7704,Nowy Odrnik,563
7705,Szeroka Stróże,192
7706,Czarna Wierzchice,87
7707,Ciepła Ropyce,585
7708,Czarna Grabnica,173
7709,Wielki Zagórze,187
7710,Szeroka Żabinisko,50
7711,Zimna Wilkcze,287
7712,Czarny Skrzynka,168
7713,Wilcza Kobylyce,179
7714,Biała Kobylek,162
7715,Cichy Brzozno,328
7716,Wielka Wilknik,35
7717,Czarny Sosnice,266
7718,Nowy Łęgisko,441
7719,Mokra Białyce,424
7720,Biała Strumisko,592
7721,Kręta Piaskowo,190
7722,Miła Ropowo,307
7723,Biała Łęgno,326
7724,Pusta Wierzchanka,462
7725,Cicha Czerncze,113
7726,Bagnista Lisek,130
7727,Stary Ropanka,40
7728,Stary Topolin,488
7729,Złota Brzeg,98
7730,Zimna Krzywnica,306
7731,Gliniana Złotno,176
7732,Górna Rudice,494
7733,Radosna Grabcze,206
7734,Zimna Las,228
7735,Nowa Strumów,468
7736,Szeroka Sosnęta,91
7737,Błękitna Ropisko,236
7738,Sucha Białcze,393
7739,Kręta Kamienisko,294
7740,Szeroka Grabin,267
7741,Korytyce,144
7742,Górna Piaskcze,437
7743,Górna Sosnęta,9
7744,Sucha Grabów,312
7745,Nowa Czernnica,69
7746,Czernisko,286
7747,Zawadcze,165
7748,Wysoka Piaskówka,93
7749,Spokojna Stawek,539
7750,Gładka Wilknica,58
7751,Nowy Wilkęta,388
7752,Kręta Wydma,441
7753,Mały Kobylek,143
7754,Miła Mokra,243
7755,Czerwona Miechęta,229
7756,Krzywa Ropęta,349
7757,Górna Brzozcze,1
7758,Mały Głogów,563
7759,Wydłużona Miechów,116
7760,Pusta Kobylek,216
7761,Nowy Stawek,304
7762,Cichy Strumyce,365
7763,Złota Topolanka,52
7764,Twarda Głęboczek,532
7765,Piaszczysta Kamienówka,21
7766,Wydłużona Borkek,79
7767,Zielona Miechów,337
7768,Mały Strumowo,597
7769,Wesoła Rudcze,492
7770,Kręta Złotcze,337
7771,Błękitna Łęgowo,140
7772,Zielony Liscze,554
7773,Bagnista Korytów,143
7774,Mała Miechek,349
7775,Twarda Wrzosy,338
7776,Spokojna Żabinówka,274
7777,Kręta Miechnica,597
7778,Krzywa Topolisko,344
7779,Krzywa Piaskisko,74
7780,Dolna Wierzchyce,578
7781,Zielona Kobylęta,117
7782,Stary Topolisko,308
7783,Słoneczna Łęgowo,98
7784,Wielki Odrno,489
7785,Czarna Strumin,587
7786,Wydłużona Łęgnica,361
7787,Radosna Krzywnica,417
7788,Stary Ropowo,219
7789,Ostra Stawnik,204
7790,Piaszczysta Brzozisko,553
7791,Twarda Miechów,188
7792,Czarny Kamionki,96
7793,Zielony Dębnno,72
7794,Stary Wilkcze,43
7795,Słoneczna Radom,116
7796,Szeroka Piaskęta,561
7797,Wielka Brzozówka,376
7798,Zimna Kobylcze,220
7799,Górna Stawin,416
7800,Zielony Wilkek,366
7801,Słoneczna Rudice,108
7802,Olszówka,384
7803,Stary Łęgyce,233
7804,Kręta Kamień,531
7805,Gliniana Sosnice,186
7806,Wydłużona Kamienin,128
7807,Mętna Sosnnik,18
7808,Wysoka Ropin,300
7809,Czerwona Wierzchnik,452
7810,Mokra Brzozice,134
7811,Czarna Żabincze,217
7812,Wilcza Łęgnica,86
7813,Mały Piaskcze,175
7814,Mały Sosnno,417
7815,Bagnista Kamienowo,368
7816,Grabęta,142
7817,Dolna Wilkcze,491
7818,Słoneczna Kobylnik,494
7819,Wesoła Białówka,358
7820,Cichy Strumisko,590
7821,Zimna Miechów,39
7822,Piaszczysta Łęgęta,93
7823,Gliniana Wierzchice,525
7824,Szeroka Wilkek,278
7825,Mokra Czernin,14
7826,Szeroka Kamienisko,314
7827,Sucha Borkcze,516
7828,Stara Jar,183
7829,Twarda Sosnice,315
7830,Wysoka Kamienice,312
7831,Złotek,596
7832,Stara Zawadów,221
7833,Zielona Stawcze,338
7834,Cichy Sosnnica,319
7835,Piaszczysta Stawisko,417
7836,Pusta Grabisko,512
7837,Złota Grabcze,385
7838,Mały Grabcze,28
7839,Nowa Złotisko,37
7840,Czarny Żabinek,368
7841,Mokra Brzeg,247
7842,Ostra Przemyśl,590
7843,Gładka Piaskice,243
7844,Kręta Kobylek,446
7845,Dolny Rudin,557
7846,Mała Kobylno,364
7847,Gładka Odrowo,526
7848,Wielki Krzywice,85
7849,Miła Wilkek,164
7850,Czerwona Krzywyce,2
7851,Piaszczysta Złotnik,272
7852,Piaszczysta Topolęta,84
7853,Twarda Korytowo,323
7854,Leśna Białowo,285
7855,Wilcza Wilkyce,107
7856,Nowy Kamiennik,204
7857,Wielki Sosnowiec,408
7858,Spokojna Czernów,139
7859,Mały Łączki,152
7860,Nowy Czernisko,320
7861,Szeroka Rudisko,147
7862,Szeroka Białice,597
7863,Wysoka Ropcze,234
7864,Sucha Brzozek,324
7865,Stary Piasków,351
7866,Grabisko,584
7867,Ostra Stawyce,498
7868,Szeroka Brzozice,86
7869,Zielony Wierzchyce,451
7870,Gliniana Żabinyce,240
7871,Czerwona Krzywowo,229
7872,Radosna Łęgek,248
7873,Kręta Lisęta,286
7874,Cichy Skrzynka,219
7875,Ciepła Wilkno,198
7876,Spokojna Strumowo,418
7877,Kamienin,414
7878,Cicha Brzozówka,304
7879,Miła Dębnice,165
7880,Twarda Sosnów,59
7881,Wysoka Baranów,118
7882,Wesoła Białnik,383
7883,Mała Strumin,34
7884,Spokojna Zarośle,543
7885,Twarda Brzeg,12
7886,Sucha Wilkcze,164
7887,Mała Borków,223
7888,Sucha Miechyce,45
7889,Zielona Ropowo,155
7890,Błękitna Żabinek,560
7891,Cicha Topolęta,600
7892,Wydłużona Czernowo,531
7893,Stara Piasknica,407
7894,Stara Kamienanka,94
7895,Błękitna Dębnęta,100
7896,Czarny Czernnica,36
7897,Słoneczna Struga,85
7898,Czarny Dębnek,271
7899,Biała Grabnica,185
7900,Wielka Łany,306
7901,Cichy Rudowo,236
7902,Pusta Wilków,125
7903,Nowa Grabęta,90
7904,Wielki Skrzynka,358
7905,Piaszczysta Brzozów,261
7906,Czarny Brzozin,192
7907,Górny Białno,298
7908,Górna Strumek,280
7909,Gładka Brzozów,261
7910,Ciepła Sosncze,40
7911,Miła Wierzchisko,185
7912,Twarda Miechin,412
7913,Wielki Lisice,561
7914,Czerwona Korytnica,111
7915,Szeroka Strumek,351
7916,Biała Strumek,115
7917,Wielki Dębnisko,501
7918,Biała Żabinin,158
7919,Leśna Topolcze,475
7920,Krzywa Zawadyce,468
7921,Stary Bielawa,94
7922,Nowy Brzozin,28
7923,Sucha Czernice,477
7924,Biała Żabinisko,155
7925,Czarna Odrnik,344
7926,Mała Czernów,319
7927,Pusta Wilkówka,360
7928,Wydłużona Kamiennica,188
7929,Stary Odrek,573
7930,Górna Żabinów,501
7931,Zimna Dębnice,449
7932,Wielka Dębnowo,16
7933,Szeroka Wilkice,9
7934,Gliniana Zawadek,54
7935,Łęgów,83
7936,Kręta Topolyce,391
7937,Górna Gaj,506
7938,Piaszczysta Czersk,325
7939,Dolny Łęgowo,468
7940,Słoneczna Wadowice,40
7941,Piaszczysta Łęgnik,507
7942,Twarda Złotęta,464
7943,Wysoka Złotcze,188
7944,Miła Topolanka,370
7945,Czerwona Olszyny,283
7946,Stara Miechyce,405
7947,Dolny Białek,324
7948,Złota Lisowo,283
7949,Gliniana Grabin,439
7950,Wielka Lisyce,31
7951,Wydłużona Zawadnica,477
7952,Sucha Zawadisko,357
7953,Dolna Kobylyce,441
7954,Ciepła Baranów,218
7955,Złota Kamienek,494
7956,Dolny Ropek,335
7957,Złota Błonie,91
7958,Czarna Brzeźno,391
7959,Błękitna Piaskówka,326
7960,Krzywa Grabcze,163
7961,Słoneczna Brzozisko,276
7962,Dolny Pustkowie,35
7963,Mała Złotęta,192
7964,Bagnista Żabinin,390
7965,Wielki Topolno,533
7966,Czarna Dębnnik,406
7967,Miła Żabincze,214
7968,Mała Góra,199
7969,Ostra Miechno,327
7970,Piaszczysta Białów,327
7971,Stara Złotanka,178
7972,Czerwona Krzywanka,322
7973,Nowa Dębnowo,138
7974,Czerwona Olszówka,493
7975,Błękitna Topolisko,211
7976,Stary Kobylisko,291
7977,Wilcza Topolanka,480
7978,Wysoka Rzeka,533
7979,Gładka Ropek,40
7980,Zielony Miechanka,233
7981,Czarna Zawadowo,115
7982,Leśna Strumnik,292
7983,Słoneczna Krzywyce,95
7984,Zimna Miechcze,472
7985,Piaszczysta Strumcze,405
7986,Nowy Czernnica,435
7987,Biała Zdrój,138
7988,Stara Kamienisko,96
7989,Stara Góra,373
7990,Kręta Sosnówka,136
7991,Złota Łęgnica,448
7992,Ostra Miechin,96
7993,Nowy Brzozisko,274
7994,Górny Dębnnik,573
7995,Ciepła Korytęta,417
7996,Kręta Borkno,537
7997,Mały Ropice,277
7998,Kręta Brzozno,456
7999,Czerwona Wilkice,134
8000,Leśna Miechno,504
8001,Złota Wierzchowo,246
8002,Pusta Brzozisko,370
8003,Wesoła Miechyce,309
8004,Błękitna Zawadcze,78
8005,Złota Kamienowo,407
8006,Szeroka Lisnik,64
8007,Ciepła Ropcze,477
8008,Biała Kamienisko,500
8009,Wydłużona Strumyce,87
8010,Wielki Piaskisko,188
8011,Spokojna Piaskowo,552
8012,Spokojna Brzozice,467
8013,Dolny Modrzew,263
8014,Czarny Liscze,179
8015,Ostra Zawadyce,270
8016,Kręta Struga,495
8017,Nowy Korytnica,363
8018,Spokojna Odrów,520
8019,Gładka Lisek,93
8020,Górny Topolno,500
8021,Gliniana Żabinin,426
8022,Spokojna Ropice,495
8023,Nowa Uroczysko,54
8024,Zimna Grabnik,396
8025,Dolny Topolin,1
8026,Zimna Złotanka,442
8027,Spokojna Odryce,5
8028,Gliniana Piasknik,549
8029,Górna Ropno,290
8030,Gładka Złotanka,562
8031,Radosna Miechice,369
8032,Szeroka Ropno,119
8033,Mała Stawęta,455
8034,Pusta Białnica,195
8035,Czarny Lisice,165
8036,Leśna Kobylisko,159
8037,Kręta Kamienin,289
8038,Krzywa Wilkowo,520
8039,Krzywa Kobylcze,220
8040,Bagnista Odrin,268
8041,Kręta Lisice,64
8042,Zimna Brzoznik,218
8043,Górna Grabów,108
8044,Górna Odrnik,259
8045,Stara Łęgów,491
8046,Nowy Kamienice,171
8047,Nowa Sosncze,341
8048,Wielki Białowo,327
8049,Gliniana Korytowo,319
8050,Zimna Grabyce,379
8051,Grabin,259
8052,Czarny Wierzchno,67
8053,Nowa Sosnnica,528
8054,Czarny Rudisko,143
8055,Zielona Sosnęta,99
8056,Błękitna Piasków,542
8057,Dolny Olszówka,518
8058,Stara Lisnik,278
8059,Dolny Ropno,302
8060,Wielka Piaskęta,488
8061,Złota Żabinęta,335
8062,Cichy Brzoznica,182
8063,Mały Łęgyce,415
8064,Piaszczysta Kamienno,403
8065,Szeroka Wilkyce,20
8066,Czarna Wierzchanka,452
8067,Wesoła Głogów,349
8068,Wielka Łęgnik,499
8069,Mała Dębnęta,313
8070,Wesoła Jary,52
8071,Mokra Kamienin,529
8072,Biała Dębnno,570
8073,Stary Odrówka,365
8074,Nowy Brzozęta,292
8075,Słoneczna Krzywek,217
8076,Bagnista Łany,293
8077,Stara Sosnów,201
8078,Czarna Wierzchin,101
8079,Leśna Stawno,183
8080,Ostra Borkanka,250
8081,Błękitna Stawno,158
8082,Czarna Kobylcze,361
8083,Zielona Dębnno,401
8084,Czarny Zawadęta,594
8085,Zimna Strumcze,294
8086,Wilcza Odrisko,452
8087,Kręta Rudyce,438
8088,Dolny Odrnik,584
8089,Górna Struga,144
8090,Sucha Łęgcze,285
8091,Mokra Topolówka,343
8092,Twarda Złotek,31
8093,Miła Brzozyce,421
8094,Zimna Łąka,374
8095,Kręta Ropek,410
8096,Błękitna Korytyce,13
8097,Nowa Dębnisko,100
8098,Ostra Rudice,156
8099,Zielona Krzywówka,148
8100,Mętna Brzozęta,388
8101,Twarda Złotno,291
8102,Górny Zawadcze,326
8103,Ciepła Topolanka,332
8104,Błękitna Wierzchek,139
8105,Stara Kobylęta,146
8106,Nowa Białin,230
8107,Ostra Dębnów,62
8108,Szeroka Żabinów,499
8109,Dolna Borkówka,336
8110,Czarna Brzozcze,190
8111,Miła Łęgyce,58
8112,Czarny Czernice,491
8113,Gliniana Złotek,157
8114,Leśna Rudcze,293
8115,Kręta Strumęta,599
8116,Zimna Strumyce,239
8117,Wesoła Topolno,594
8118,Pusta Cisów,393
8119,Pusta Dolina,507
8120,Bagnista Kamienice,257
8121,Dolny Żabinno,382
8122,Ostra Borkno,255
8123,Wielki Zawadcze,446
8124,Czarna Kobylanka,548
8125,Nowy Wierzchnik,547
8126,Twarda Strumisko,516
8127,Cichy Rzeka,455
8128,Twarda Wilknica,584
8129,Wilcza Złotęta,63
8130,Wilcza Kobylisko,484
8131,Sucha Wierzchnica,352
8132,Mętna Wilkisko,262
8133,Ciepła Piasknik,319
8134,Wilcza Wierzchówka,521
8135,Krzywa Sosnówka,237
8136,Miła Ropnica,69
8137,Wydłużona Kamienisko,426
8138,Pusta Wilknik,280
8139,Gliniana Łęgcze,278
8140,Gładka Topolów,231
8141,Wielki Sosnnica,392
8142,Nowy Złotów,62
8143,Krzywa Kobylnica,564
8144,Wydłużona Lisisko,264
8145,Leśna Krzywno,321
8146,Radosna Kobylówka,505
8147,Mętna Głęboczek,223
8148,Czarny Kobylice,17
8149,Mokra Sosnów,439
8150,Gładka Miechcze,483
8151,Szeroka Złotowo,117
8152,Twarda Stawyce,414
8153,Wydłużona Białisko,115
8154,Słoneczna Sosnek,235
8155,Wielki Wilkice,139
8156,Wielka Topolnica,132
8157,Błękitna Sosnnica,462
8158,Mokra Rudowo,579
8159,Złota Olszyny,264
8160,Mała Żabinów,480
8161,Miła Sosny,106
8162,Dolny Czernnica,531
8163,Radosna Piaskęta,127
8164,Czerwona Kamiennica,255
8165,Wielki Miechyce,524
8166,Czerwona Kamienice,114
8167,Miła Wilkin,217
8168,Krzywa Strumek,30
8169,Dolna Łany,278
8170,Czarna Dębncze,159
8171,Gliniana Rudno,507
8172,Mała Stawek,41
8173,Mokra Korytcze,415
8174,Gładka Wydma,134
8175,Słoneczna Stawek,335
8176,Pusta Olszówka,573
8177,Pusta Strumanka,429
8178,Czarny Żabincze,461
8179,Złota Kamiencze,106
8180,Dolny Wilkówka,400
8181,Mały Borkin,156
8182,Stara Kamiencze,50
8183,Spokojna Zawadyce,97
8184,Cichy Czernno,43
8185,Stara Czernówka,157
8186,Zimna Topolnica,90
8187,Nowy Liscze,140
8188,Kręta Lisnica,37
8189,Ostra Grabanka,375
8190,Zielona Kamiencze,84
8191,Wesoła Stawek,471
8192,Czarna Wydma,558
8193,Radosna Zawadin,458
8194,Krzywa Miechów,426
8195,Gładka Krzywice,79
8196,Dolny Lisów,196
8197,Zielony Łomża,488
8198,Zielony Grabówka,57
8199,Nowy Topolcze,550
8200,Dolna Sosnowo,169
8201,Nowy Krzywek,307
8202,Ostra Korytyce,337
8203,Błękitna Sosnowiec,104
8204,Gliniana Kobylówka,283
8205,Stara Wierzchnica,222
8206,Cicha Łęgowo,322
8207,Mętna Ropęta,352
8208,Mokra Krzywyce,138
8209,Zielony Borkowo,522
8210,Zimna Wierch,230
8211,Spokojna Rzeka,559
8212,Czerwona Knieja,452
8213,Mętna Piasków,14
8214,Mokra Czernowo,32
8215,Zimna Wierzchów,523
8216,Górny Grabyce,555
8217,Stary Lisnik,173
8218,Cichy Kamiennica,88
8219,Stara Korytów,282
8220,Piaszczysta Rudanka,262
8221,Stary Dębnek,443
8222,Czerwona Wierzchice,361
8223,Zielony Borkyce,148
8224,Czarna Żabinnik,573
8225,Błękitna Wierch,356
8226,Nowy Borkowo,317
8227,Mały Grabice,256
8228,Ciepła Krzywówka,87
8229,Nowa Most,162
8230,Mała Kobylów,431
8231,Stary Zawadnica,562
8232,Wydłużona Białyce,177
8233,Wysoka Borkice,154
8234,Ciepła Brzozek,156
8235,Cichy Kamienno,15
8236,Zielona Zawadnica,57
8237,Zielona Białisko,253
8238,Ciepła Lisnik,400
8239,Krzywanka,357
8240,Radosna Wilkno,390
8241,Bagnista Gaj,576
8242,Górna Ropęta,333
8243,Mały Łęganka,362
8244,Sucha Kopce,127
8245,Górny Brzeźno,251
8246,Czarna Rudów,588
8247,Czarna Brzozów,385
8248,Biała Piaskin,284
8249,Górny Krzywek,105
8250,Mała Złotyce,43
8251,Wielka Łęgowo,453
8252,Leśna Borkice,303
8253,Radosna Rzeka,196
8254,Czarny Rudęta,330
8255,Czarna Zawadisko,350
8256,Cicha Kobylnica,467
8257,Górna Wilkowo,160
8258,Mały Kamionki,233
8259,Zimna Modrzew,38
8260,Wielka Brzeg,102
8261,Zimna Stawice,86
8262,Mętna Strumice,535
8263,Biała Stawno,229
8264,Bagnista Lisanka,340
8265,Zimna Miechno,155
8266,Dolny Sosnówka,478
8267,Dolna Topolyce,423
8268,Zimna Sosnowo,337
8269,Pusta Czernnica,87
8270,Kręta Odrcze,512
8271,Wadowice,222
8272,Twarda Kamienin,564
8273,Zimna Błonie,117
8274,Czarny Lisek,340
8275,Ostra Gaj,149
8276,Mały Uroczysko,205
8277,Złota Wierzchek,388
8278,Dolna Wierzchęta,245
8279,Mętna Odrice,467
8280,Bagnista Miechnica,431
8281,Górny Krzywnik,566
8282,Biała Kamiennik,351
8283,Złota Korytyce,493
8284,Zielona Krzywnica,577
8285,Mały Złotyce,470
8286,Wysoka Ropyce,551
8287,Cicha Zawadów,26
8288,Czerwona Czernanka,357
8289,Krzywa Borkyce,28
8290,Cicha Strumyce,547
8291,Nowy Borknik,479
8292,Mętna Korytów,359
8293,Wilcza Brzoznica,88
8294,Pusta Zawadisko,137
8295,Czerwona Rudanka,255
8296,Radosna Wilkyce,572
8297,Ostra Żuławy,89
8298,Ostra Wierzchnica,491
8299,Czarny Żabinowo,484
8300,Nowy Ropice,191
8301,Wielki Gościniec,566
8302,Ostra Brzozowo,455
8303,Miła Wilkowo,264
8304,Słoneczna Białisko,100
8305,Ostra Piaskówka,68
8306,Mętna Kobylnica,446
8307,Cichy Topolanka,571
8308,Bagnista Skała,189
8309,Biała Lisno,37
8310,Twarda Borkice,44
8311,Korytnica,181
8312,Wilcza Kobylin,531
8313,Błękitna Łąka,91
8314,Ciepła Uroczysko,258
8315,Ostra Żabinyce,161
8316,Biała Smugi,332
8317,Wesoła Kobylice,577
8318,Czarny Kamiennik,131
8319,Zielona Piaskowo,130
8320,Czarna Czernisko,531
8321,Gliniana Rudęta,479
8322,Wielki Dębnęta,280
8323,Wielka Piaskówka,38
8324,Piaszczysta Topolowo,256
8325,Cicha Ropice,600
8326,Wierzchice,430
8327,Szeroka Żabinin,560
8328,Czarny Ropanka,523
8329,Zielony Rudcze,64
8330,Dolny Czernówka,186
8331,Gliniana Odrin,61
8332,Bagnista Lisyce,534
8333,Mała Tarnów,372
8334,Stara Dębnek,58
8335,Czerwona Wilkówka,294
8336,Wydłużona Baranów,262
8337,Leśna Złotisko,242
8338,Mętna Brzozanka,330
8339,Ostra Topolyce,233
8340,Stara Strumnik,583
8341,Piaszczysta Stawek,266
8342,Spokojna Łęgisko,169
8343,Czarna Łąka,65
8344,Górna Grabin,527
8345,Dolny Lisyce,177
8346,Zielony Lisów,584
8347,Nowa Brzoznik,391
8348,Kręta Korytno,532
8349,Błękitna Miechnik,270
8350,Gliniana Kobylowo,505
8351,Mokra Żabinów,332
8352,Ciepła Zdrój,165
8353,Stara Grabyce,34
8354,Spokojna Kobylek,29
8355,Zielony Ropowo,136
8356,Miła Grabówka,66
8357,Czarny Piasknica,295
8358,Wielki Łęgnik,507
8359,Górna Grabyce,421
8360,Dolna Kobylowo,383
8361,Miła Grabnik,255
8362,Czarny Topolówka,14
8363,Mały Odrowo,14
8364,Krzywa Białno,555
8365,Stary Korytęta,455
8366,Mokra Miechin,156
8367,Mała Dębnanka,274
8368,Błękitna Zawadowo,597
8369,Górna Topolcze,54
8370,Słoneczna Białnica,187
8371,Kręta Brzozowo,216
8372,Wielka Żabincze,60
8373,Miła Zawadnik,175
8374,Wysoka Łęganka,384
8375,Twarda Żabinisko,6
8376,Mętna Łęgnik,252
8377,Dolna Korytin,590
8378,Górny Wierzchowo,128
8379,Zimna Miechęta,478
8380,Błękitna Borkowo,302
8381,Mokra Odranka,98
8382,Rudnik,528
8383,Błękitna Uroczysko,265
8384,Leśna Topolin,246
8385,Błękitna Miechcze,2
8386,Kręta Stróże,218
8387,Dolna Wierzchek,110
8388,Twarda Kamiencze,263
8389,Piaszczysta Strumice,25
8390,Leśna Borkcze,203
8391,Sucha Korytnica,230
8392,Dolny Topolnik,182
8393,Mętna Grabnik,534
8394,Radosna Rudek,101
8395,Stary Grabcze,478
8396,Pusta Kobylin,579
8397,Cicha Krzywęta,546
8398,Dolna Stawisko,300
8399,Pusta Dębnyce,435
8400,Górna Rudcze,128
8401,Ciepła Korytanka,217
8402,Mętna Kamienowo,240
8403,Radosna Strumówka,73
8404,Stary Żabinin,7
8405,Wielka Cisów,365
8406,Błękitna Brzozów,143
8407,Zimna Piasknik,410
8408,Biała Borkice,224
8409,Leśna Żabinek,315
8410,Cichy Kamienisko,209
8411,Czerwona Lisyce,518
8412,Gliniana Wierzchęta,545
8413,Piaszczysta Przemyśl,217
8414,Gliniana Grabęta,539
8415,Błękitna Wierzchowo,348
8416,Szeroka Białów,529
8417,Spokojna Stawów,29
8418,Wielka Żabinin,38
8419,Gliniana Łęgisko,158
8420,Nowy Kobylin,159
8421,Słoneczna Ropnica,193
8422,Cichy Białów,419
8423,Dolny Krzywice,176
8424,Wielki Bór,478
8425,Leśna Żabinyce,173
8426,Wysoka Wilknica,24
8427,Wielka Żabinno,463
8428,Sucha Kamienisko,273
8429,Czarna Sosnisko,124
8430,Wysoka Wilkno,447
8431,Wilcza Bór,428
8432,Mały Miechów,127
8433,Cicha Topolnik,112
8434,Zimna Krosno,211
8435,Pusta Gaj,107
8436,Ciepła Krzywanka,38
8437,Gładka Stawnica,212
8438,Cichy Topolnik,169
8439,Mała Grabowo,295
8440,Bagnista Sosnęta,475
8441,Mały Las,17
8442,Nowa Kamienno,206
8443,Wydłużona Dębnów,294
8444,Wysoka Topolnica,354
8445,Górny Kamienyce,568
8446,Bagnista Dębnisko,41
8447,Czerwona Dębncze,131
8448,Leśna Strumęta,33
