id_miejscowosc,nazwa
7441,Gliniana Żabinisko
7442,Błękitna Borkin
7443,Krzywa Sosnnik
7444,Mały Wierzchówka
7445,Pusta Stawice
7446,Kręta Odrno
7447,Cichy Złotisko
7448,Wesoła Korytisko
7449,Słoneczna Strumnica
7450,Czarny Wilkowo
7451,Piaskyce
7452,Wysoka Topolin
7453,Kręta Czernnik
7454,Błękitna Białnik
7455,Gładka Piasknica
7456,Wielka Krosno
7457,Szeroka Brzozin
7458,Mała Piaskek
7459,Mokra Sosnek
7460,Zielona Grabisko
7461,Czarna Łęgek
7462,Czarna Złotin
7463,Wydłużona Rudnik
7464,Nowy Ropanka
7465,Cicha Wierzchanka
7466,Szeroka Ropyce
7467,Miła Wilkisko
7468,Sucha Liscze
7469,Mętna Borknik
7470,Wysoka Rudów
7471,Zawady
7472,Ostra Sosnowiec
7473,Wesoła Kobylówka
7474,Biała Korytisko
7475,Cichy Borknik
7476,Zielona Cisów
7477,Radosna Żabinin
7478,Nowy Brzozyce
7479,Dolna Sosnnica
7480,Pusta Brzoznik
7481,Dolny Sosnisko
7482,Mętna Cisów
7483,Zimna Odrek
7484,Mętna Korytnik
7485,Wielki Łąka
7486,Wielka Wierzchice
7487,Zielony Krzywówka
7488,Sucha Czernyce
7489,Miła Brzozęta
7490,Cichy Piaskanka
7491,Wilcza Wierzchnik
7492,Mała Białęta
7493,Gliniana Krzywin
7494,Wielki Piaskęta
7495,Czerwona Czernek
7496,Wielka Piaskisko
7497,Miła Grabice
7498,Mały Wilkcze
7499,Radosna Białanka
7500,Wydłużona Odrowo
7501,Dolny Miechowo
7502,Wysoka Lisno
7503,Górny Ropice
7504,Zielona Brzozisko
7505,Ostra Krzywowo
7506,Górny Wierzchnik
7507,Czerwona Gościniec
7508,Wierzchcze
7509,Słoneczna Strumno
7510,Wilcza Kamienęta
7511,Ostra Gościniec
7512,Ciepła Cisów
7513,Czarny Łęgno
7514,Miła Smugi
7515,Radosna Strumanka
7516,Wysoka Wierzchnica
7517,Mała Łęgice
7518,Pusta Piaskno
7519,Zielony Żabinisko
7520,Mała Lisęta
7521,Ostra Zawadów
7522,Ciepła Kamiencze
7523,Leśna Dębnówka
7524,Dolny Stawcze
7525,Twarda Miechnik
7526,Nowy Dębnyce
7527,Leśna Krzywęta
7528,Czarna Strumówka
7529,Piaszczysta Zawadnik
7530,Spokojna Liscze
7531,Słoneczna Rudów
7532,Wesoła Zawadowo
7533,Gliniana Most
7534,Sucha Grabanka
7535,Wielki Góra
7536,Wielka Dębnnica
7537,Ostra Stawisko
7538,Górny Łęgin
7539,Nowy Wierzchyce
7540,Ciepła Kobylyce
7541,Dolna Góra
7542,Leśna Krzywisko
7543,Czarna Kamienno
7544,Leśna Rudno
7545,Ostra Strumnik
7546,Górny Brzozcze
7547,Stary Dębnęta
7548,Kręta Łęgów
7549,Sucha Stawówka
7550,Gliniana Czerncze
7551,Leśna Korytice
7552,Mała Łęgowo
7553,Lisice
7554,Błękitna Łęganka
7555,Wydłużona Czernęta
7556,Mała Bór
7557,Zimna Kamienin
7558,Kręta Żabinnik
7559,Mętna Stawówka
7560,Nowa Kobylin
7561,Wysoka Modrzew
7562,Piaszczysta Krzywek
7563,Błękitna Ropowo
7564,Spokojna Wilkin
7565,Stara Jary
7566,Ostra Czernisko
7567,Piaszczysta Dębnice
7568,Górny Kobylnik
7569,Cichy Tarnów
7570,Mała Rudówka
7571,Mokra Strumyce
7572,Wesoła Piaskin
7573,Cicha Cisów
7574,Gliniana Kobylisko
7575,Szeroka Piaskisko
7576,Górny Złotęta
7577,Wydłużona Wilkyce
7578,Mokra Grabice
7579,Słoneczna Cisów
7580,Spokojna Czernnica
7581,Wesoła Wierzchyce
7582,Ostra Żabinin
7583,Stara Dębnnik
7584,Bagnista Kobylęta
7585,Bagnista Wierzchice
7586,Gliniana Zawadisko
7587,Zimna Borknica
7588,Stary Wilków
7589,Mały Grabówka
7590,Zielona Kamienek
7591,Piaszczysta Odrowo
7592,Cichy Złotówka
7593,Cicha Wierzchcze
7594,Wielka Krzywyce
7595,Górna Dębnowo
7596,Gładka Borkęta
7597,Kręta Miechów
7598,Ostra Łęgin
7599,Wysoka Sosnek
7600,Mały Łęgno
7601,Bagnista Sosnowo
7602,Nowa Krzywek
7603,Mały Piaskek
7604,Twarda Zawadin
7605,Górna Białno
7606,Biała Piaskcze
7607,Błękitna Sosnice
7608,Ciepła Żabinęta
7609,Cicha Jary
7610,Wysoka Sosny
7611,Mętna Wrzosy
7612,Wilkice
7613,Mokra Wilkęta
7614,Cichy Krzywęta
7615,Krzywa Złotno
7616,Mała Wierzchów
7617,Ostra Grabnica
7618,Mały Strumnik
7619,Zielona Grabnica
7620,Wielka Korytów
7621,Stara Wilknica
7622,Biała Ropisko
7623,Spokojna Złotyce
7624,Piaszczysta Dębnin
7625,Pusta Kobylowo
7626,Sucha Łęgówka
7627,Słoneczna Głogów
7628,Złota Czernowo
7629,Nowy Borkisko
7630,Wielka Grabówka
7631,Piaszczysta Baranów
7632,Cicha Lisanka
7633,Wesoła Stróże
7634,Mokra Żabinyce
7635,Spokojna Borkisko
7636,Górna Miechnik
7637,Czerwona Piaskanka
7638,Nowy Łęgnik
7639,Bagnista Topolów
7640,Twarda Staw
7641,Górny Borków
7642,Spokojna Wierzchowo
7643,Twarda Złotyce
7644,Wydłużona Łęgno
7645,Kręta Korytek
7646,Stary Czernnica
7647,Leśna Zawadowo
7648,Czarna Krzywno
7649,Czarny Czernisko
7650,Dolna Żabinek
7651,Nowy Głęboczek
7652,Wesoła Białcze
7653,Mętna Brzozów
7654,Złota Złotęta
7655,Nowy Piaskanka
7656,Górna Złotówka
7657,Gładka Białcze
7658,Zielony Stróże
7659,Krzywa Łęgcze
7660,Ostra Żabinek
7661,Ciepła Rudek
7662,Mętna Białowo
7663,Piaszczysta Grabcze
7664,Wielki Odrnica
7665,Spokojna Topolyce
7666,Górna Młyn
7667,Zielony Borkno
7668,Radosna Kamienów
7669,Nowa Borkanka
7670,Wysoka Korytnica
7671,Dolny Krzywowo
7672,Krzywa Ropyce
7673,Dolny Krzywów
7674,Spokojna Olszówka
7675,Słoneczna Żabinanka
7676,Wilcza Rudanka
7677,Gładka Złotów
7678,Wielki Odrnik
7679,Dolna Grabice
7680,Nowa Strumowo
7681,Wysoka Żabinanka
7682,Wydłużona Ropnica
7683,Radosna Kamienowo
7684,Nowy Borków
7685,Słoneczna Most
7686,Mętna Piaskanka
7687,Pusta Piaskin
7688,Ciepła Zawadice
7689,Miła Dębnów
7690,Mała Zawadek
7691,Zimna Wrzosy
7692,Czarna Brzoznica
7693,Mokra Łączki
7694,Górna Czersk
7695,Złota Korytęta
7696,Wielka Złotisko
7697,Mętna Ropice
7698,Górny Wierzchnica
7699,Gliniana Strumów
7700,Sucha Sosnin
7701,Wilcza Topolcze
7702,Wydłużona Dębnisko
7703,Słoneczna Stawów
7704,Nowy Odrnik
7705,Szeroka Stróże
7706,Czarna Wierzchice
7707,Ciepła Ropyce
7708,Czarna Grabnica
7709,Wielki Zagórze
7710,Szeroka Żabinisko
7711,Zimna Wilkcze
7712,Czarny Skrzynka
7713,Wilcza Kobylyce
7714,Biała Kobylek
7715,Cichy Brzozno
7716,Wielka Wilknik
7717,Czarny Sosnice
7718,Nowy Łęgisko
7719,Mokra Białyce
7720,Biała Strumisko
7721,Kręta Piaskowo
7722,Miła Ropowo
7723,Biała Łęgno
7724,Pusta Wierzchanka
7725,Cicha Czerncze
7726,Bagnista Lisek
7727,Stary Ropanka
7728,Stary Topolin
7729,Złota Brzeg
7730,Zimna Krzywnica
7731,Gliniana Złotno
7732,Górna Rudice
7733,Radosna Grabcze
7734,Zimna Las
7735,Nowa Strumów
7736,Szeroka Sosnęta
7737,Błękitna Ropisko
7738,Sucha Białcze
7739,Kręta Kamienisko
7740,Szeroka Grabin
7741,Korytyce
7742,Górna Piaskcze
7743,Górna Sosnęta
7744,Sucha Grabów
7745,Nowa Czernnica
7746,Czernisko
7747,Zawadcze
7748,Wysoka Piaskówka
7749,Spokojna Stawek
7750,Gładka Wilknica
7751,Nowy Wilkęta
7752,Kręta Wydma
7753,Mały Kobylek
7754,Miła Mokra
7755,Czerwona Miechęta
7756,Krzywa Ropęta
7757,Górna Brzozcze
7758,Mały Głogów
7759,Wydłużona Miechów
7760,Pusta Kobylek
7761,Nowy Stawek
7762,Cichy Strumyce
7763,Złota Topolanka
7764,Twarda Głęboczek
7765,Piaszczysta Kamienówka
7766,Wydłużona Borkek
7767,Zielona Miechów
7768,Mały Strumowo
7769,Wesoła Rudcze
7770,Kręta Złotcze
7771,Błękitna Łęgowo
7772,Zielony Liscze
7773,Bagnista Korytów
7774,Mała Miechek
7775,Twarda Wrzosy
7776,Spokojna Żabinówka
7777,Kręta Miechnica
7778,Krzywa Topolisko
7779,Krzywa Piaskisko
7780,Dolna Wierzchyce
7781,Zielona Kobylęta
7782,Stary Topolisko
7783,Słoneczna Łęgowo
7784,Wielki Odrno
7785,Czarna Strumin
7786,Wydłużona Łęgnica
7787,Radosna Krzywnica
7788,Stary Ropowo
7789,Ostra Stawnik
7790,Piaszczysta Brzozisko
7791,Twarda Miechów
7792,Czarny Kamionki
7793,Zielony Dębnno
7794,Stary Wilkcze
7795,Słoneczna Radom
7796,Szeroka Piaskęta
7797,Wielka Brzozówka
7798,Zimna Kobylcze
7799,Górna Stawin
7800,Zielony Wilkek
7801,Słoneczna Rudice
7802,Olszówka
7803,Stary Łęgyce
7804,Kręta Kamień
7805,Gliniana Sosnice
7806,Wydłużona Kamienin
7807,Mętna Sosnnik
7808,Wysoka Ropin
7809,Czerwona Wierzchnik
7810,Mokra Brzozice
7811,Czarna Żabincze
7812,Wilcza Łęgnica
7813,Mały Piaskcze
7814,Mały Sosnno
7815,Bagnista Kamienowo
7816,Grabęta
7817,Dolna Wilkcze
7818,Słoneczna Kobylnik
7819,Wesoła Białówka
7820,Cichy Strumisko
7821,Zimna Miechów
7822,Piaszczysta Łęgęta
7823,Gliniana Wierzchice
7824,Szeroka Wilkek
7825,Mokra Czernin
7826,Szeroka Kamienisko
7827,Sucha Borkcze
7828,Stara Jar
7829,Twarda Sosnice
7830,Wysoka Kamienice
7831,Złotek
7832,Stara Zawadów
7833,Zielona Stawcze
7834,Cichy Sosnnica
7835,Piaszczysta Stawisko
7836,Pusta Grabisko
7837,Złota Grabcze
7838,Mały Grabcze
7839,Nowa Złotisko
7840,Czarny Żabinek
7841,Mokra Brzeg
7842,Ostra Przemyśl
7843,Gładka Piaskice
7844,Kręta Kobylek
7845,Dolny Rudin
7846,Mała Kobylno
7847,Gładka Odrowo
7848,Wielki Krzywice
7849,Miła Wilkek
7850,Czerwona Krzywyce
7851,Piaszczysta Złotnik
7852,Piaszczysta Topolęta
7853,Twarda Korytowo
7854,Leśna Białowo
7855,Wilcza Wilkyce
7856,Nowy Kamiennik
7857,Wielki Sosnowiec
7858,Spokojna Czernów
7859,Mały Łączki
7860,Nowy Czernisko
7861,Szeroka Rudisko
7862,Szeroka Białice
7863,Wysoka Ropcze
7864,Sucha Brzozek
7865,Stary Piasków
7866,Grabisko
7867,Ostra Stawyce
7868,Szeroka Brzozice
7869,Zielony Wierzchyce
7870,Gliniana Żabinyce
7871,Czerwona Krzywowo
7872,Radosna Łęgek
7873,Kręta Lisęta
7874,Cichy Skrzynka
7875,Ciepła Wilkno
7876,Spokojna Strumowo
7877,Kamienin
7878,Cicha Brzozówka
7879,Miła Dębnice
7880,Twarda Sosnów
7881,Wysoka Baranów
7882,Wesoła Białnik
7883,Mała Strumin
7884,Spokojna Zarośle
7885,Twarda Brzeg
7886,Sucha Wilkcze
7887,Mała Borków
7888,Sucha Miechyce
7889,Zielona Ropowo
7890,Błękitna Żabinek
7891,Cicha Topolęta
7892,Wydłużona Czernowo
7893,Stara Piasknica
7894,Stara Kamienanka
7895,Błękitna Dębnęta
7896,Czarny Czernnica
7897,Słoneczna Struga
7898,Czarny Dębnek
7899,Biała Grabnica
7900,Wielka Łany
7901,Cichy Rudowo
7902,Pusta Wilków
7903,Nowa Grabęta
7904,Wielki Skrzynka
7905,Piaszczysta Brzozów
7906,Czarny Brzozin
7907,Górny Białno
7908,Górna Strumek
7909,Gładka Brzozów
7910,Ciepła Sosncze
7911,Miła Wierzchisko
7912,Twarda Miechin
7913,Wielki Lisice
7914,Czerwona Korytnica
7915,Szeroka Strumek
7916,Biała Strumek
7917,Wielki Dębnisko
7918,Biała Żabinin
7919,Leśna Topolcze
7920,Krzywa Zawadyce
7921,Stary Bielawa
7922,Nowy Brzozin
7923,Sucha Czernice
7924,Biała Żabinisko
7925,Czarna Odrnik
7926,Mała Czernów
7927,Pusta Wilkówka
7928,Wydłużona Kamiennica
7929,Stary Odrek
7930,Górna Żabinów
7931,Zimna Dębnice
7932,Wielka Dębnowo
7933,Szeroka Wilkice
7934,Gliniana Zawadek
7935,Łęgów
7936,Kręta Topolyce
7937,Górna Gaj
7938,Piaszczysta Czersk
7939,Dolny Łęgowo
7940,Słoneczna Wadowice
7941,Piaszczysta Łęgnik
7942,Twarda Złotęta
7943,Wysoka Złotcze
7944,Miła Topolanka
7945,Czerwona Olszyny
7946,Stara Miechyce
7947,Dolny Białek
7948,Złota Lisowo
7949,Gliniana Grabin
7950,Wielka Lisyce
7951,Wydłużona Zawadnica
7952,Sucha Zawadisko
7953,Dolna Kobylyce
7954,Ciepła Baranów
7955,Złota Kamienek
7956,Dolny Ropek
7957,Złota Błonie
7958,Czarna Brzeźno
7959,Błękitna Piaskówka
7960,Krzywa Grabcze
7961,Słoneczna Brzozisko
7962,Dolny Pustkowie
7963,Mała Złotęta
7964,Bagnista Żabinin
7965,Wielki Topolno
7966,Czarna Dębnnik
7967,Miła Żabincze
7968,Mała Góra
7969,Ostra Miechno
7970,Piaszczysta Białów
7971,Stara Złotanka
7972,Czerwona Krzywanka
7973,Nowa Dębnowo
7974,Czerwona Olszówka
7975,Błękitna Topolisko
7976,Stary Kobylisko
7977,Wilcza Topolanka
7978,Wysoka Rzeka
7979,Gładka Ropek
7980,Zielony Miechanka
7981,Czarna Zawadowo
7982,Leśna Strumnik
7983,Słoneczna Krzywyce
7984,Zimna Miechcze
7985,Piaszczysta Strumcze
7986,Nowy Czernnica
7987,Biała Zdrój
7988,Stara Kamienisko
7989,Stara Góra
7990,Kręta Sosnówka
7991,Złota Łęgnica
7992,Ostra Miechin
7993,Nowy Brzozisko
7994,Górny Dębnnik
7995,Ciepła Korytęta
7996,Kręta Borkno
7997,Mały Ropice
7998,Kręta Brzozno
7999,Czerwona Wilkice
8000,Leśna Miechno
8001,Złota Wierzchowo
8002,Pusta Brzozisko
8003,Wesoła Miechyce
8004,Błękitna Zawadcze
8005,Złota Kamienowo
8006,Szeroka Lisnik
8007,Ciepła Ropcze
8008,Biała Kamienisko
8009,Wydłużona Strumyce
8010,Wielki Piaskisko
8011,Spokojna Piaskowo
8012,Spokojna Brzozice
8013,Dolny Modrzew
8014,Czarny Liscze
8015,Ostra Zawadyce
8016,Kręta Struga
8017,Nowy Korytnica
8018,Spokojna Odrów
8019,Gładka Lisek
8020,Górny Topolno
8021,Gliniana Żabinin
8022,Spokojna Ropice
8023,Nowa Uroczysko
8024,Zimna Grabnik
8025,Dolny Topolin
8026,Zimna Złotanka
8027,Spokojna Odryce
8028,Gliniana Piasknik
8029,Górna Ropno
8030,Gładka Złotanka
8031,Radosna Miechice
8032,Szeroka Ropno
8033,Mała Stawęta
8034,Pusta Białnica
8035,Czarny Lisice
8036,Leśna Kobylisko
8037,Kręta Kamienin
8038,Krzywa Wilkowo
8039,Krzywa Kobylcze
8040,Bagnista Odrin
8041,Kręta Lisice
8042,Zimna Brzoznik
8043,Górna Grabów
8044,Górna Odrnik
8045,Stara Łęgów
8046,Nowy Kamienice
8047,Nowa Sosncze
8048,Wielki Białowo
8049,Gliniana Korytowo
8050,Zimna Grabyce
8051,Grabin
8052,Czarny Wierzchno
8053,Nowa Sosnnica
8054,Czarny Rudisko
8055,Zielona Sosnęta
8056,Błękitna Piasków
8057,Dolny Olszówka
8058,Stara Lisnik
8059,Dolny Ropno
8060,Wielka Piaskęta
8061,Złota Żabinęta
8062,Cichy Brzoznica
8063,Mały Łęgyce
8064,Piaszczysta Kamienno
8065,Szeroka Wilkyce
8066,Czarna Wierzchanka
8067,Wesoła Głogów
8068,Wielka Łęgnik
8069,Mała Dębnęta
8070,Wesoła Jary
8071,Mokra Kamienin
8072,Biała Dębnno
8073,Stary Odrówka
8074,Nowy Brzozęta
8075,Słoneczna Krzywek
8076,Bagnista Łany
8077,Stara Sosnów
8078,Czarna Wierzchin
8079,Leśna Stawno
8080,Ostra Borkanka
8081,Błękitna Stawno
8082,Czarna Kobylcze
8083,Zielona Dębnno
8084,Czarny Zawadęta
8085,Zimna Strumcze
8086,Wilcza Odrisko
8087,Kręta Rudyce
8088,Dolny Odrnik
8089,Górna Struga
8090,Sucha Łęgcze
8091,Mokra Topolówka
8092,Twarda Złotek
8093,Miła Brzozyce
8094,Zimna Łąka
8095,Kręta Ropek
8096,Błękitna Korytyce
8097,Nowa Dębnisko
8098,Ostra Rudice
8099,Zielona Krzywówka
8100,Mętna Brzozęta
8101,Twarda Złotno
8102,Górny Zawadcze
8103,Ciepła Topolanka
8104,Błękitna Wierzchek
8105,Stara Kobylęta
8106,Nowa Białin
8107,Ostra Dębnów
8108,Szeroka Żabinów
8109,Dolna Borkówka
8110,Czarna Brzozcze
8111,Miła Łęgyce
8112,Czarny Czernice
8113,Gliniana Złotek
8114,Leśna Rudcze
8115,Kręta Strumęta
8116,Zimna Strumyce
8117,Wesoła Topolno
8118,Pusta Cisów
8119,Pusta Dolina
8120,Bagnista Kamienice
8121,Dolny Żabinno
8122,Ostra Borkno
8123,Wielki Zawadcze
8124,Czarna Kobylanka
8125,Nowy Wierzchnik
8126,Twarda Strumisko
8127,Cichy Rzeka
8128,Twarda Wilknica
8129,Wilcza Złotęta
8130,Wilcza Kobylisko
8131,Sucha Wierzchnica
8132,Mętna Wilkisko
8133,Ciepła Piasknik
8134,Wilcza Wierzchówka
8135,Krzywa Sosnówka
8136,Miła Ropnica
8137,Wydłużona Kamienisko
8138,Pusta Wilknik
8139,Gliniana Łęgcze
8140,Gładka Topolów
8141,Wielki Sosnnica
8142,Nowy Złotów
8143,Krzywa Kobylnica
8144,Wydłużona Lisisko
8145,Leśna Krzywno
8146,Radosna Kobylówka
8147,Mętna Głęboczek
8148,Czarny Kobylice
8149,Mokra Sosnów
8150,Gładka Miechcze
8151,Szeroka Złotowo
8152,Twarda Stawyce
8153,Wydłużona Białisko
8154,Słoneczna Sosnek
8155,Wielki Wilkice
8156,Wielka Topolnica
8157,Błękitna Sosnnica
8158,Mokra Rudowo
8159,Złota Olszyny
8160,Mała Żabinów
8161,Miła Sosny
8162,Dolny Czernnica
8163,Radosna Piaskęta
8164,Czerwona Kamiennica
8165,Wielki Miechyce
8166,Czerwona Kamienice
8167,Miła Wilkin
8168,Krzywa Strumek
8169,Dolna Łany
8170,Czarna Dębncze
8171,Gliniana Rudno
8172,Mała Stawek
8173,Mokra Korytcze
8174,Gładka Wydma
8175,Słoneczna Stawek
8176,Pusta Olszówka
8177,Pusta Strumanka
8178,Czarny Żabincze
8179,Złota Kamiencze
8180,Dolny Wilkówka
8181,Mały Borkin
8182,Stara Kamiencze
8183,Spokojna Zawadyce
8184,Cichy Czernno
8185,Stara Czernówka
8186,Zimna Topolnica
8187,Nowy Liscze
8188,Kręta Lisnica
8189,Ostra Grabanka
8190,Zielona Kamiencze
8191,Wesoła Stawek
8192,Czarna Wydma
8193,Radosna Zawadin
8194,Krzywa Miechów
8195,Gładka Krzywice
8196,Dolny Lisów
8197,Zielony Łomża
8198,Zielony Grabówka
8199,Nowy Topolcze
8200,Dolna Sosnowo
8201,Nowy Krzywek
8202,Ostra Korytyce
8203,Błękitna Sosnowiec
8204,Gliniana Kobylówka
8205,Stara Wierzchnica
8206,Cicha Łęgowo
8207,Mętna Ropęta
8208,Mokra Krzywyce
8209,Zielony Borkowo
8210,Zimna Wierch
8211,Spokojna Rzeka
8212,Czerwona Knieja
8213,Mętna Piasków
8214,Mokra Czernowo
8215,Zimna Wierzchów
8216,Górny Grabyce
8217,Stary Lisnik
8218,Cichy Kamiennica
8219,Stara Korytów
8220,Piaszczysta Rudanka
8221,Stary Dębnek
8222,Czerwona Wierzchice
8223,Zielony Borkyce
8224,Czarna Żabinnik
8225,Błękitna Wierch
8226,Nowy Borkowo
8227,Mały Grabice
8228,Ciepła Krzywówka
8229,Nowa Most
8230,Mała Kobylów
8231,Stary Zawadnica
8232,Wydłużona Białyce
8233,Wysoka Borkice
8234,Ciepła Brzozek
8235,Cichy Kamienno
8236,Zielona Zawadnica
8237,Zielona Białisko
8238,Ciepła Lisnik
8239,Krzywanka
8240,Radosna Wilkno
8241,Bagnista Gaj
8242,Górna Ropęta
8243,Mały Łęganka
8244,Sucha Kopce
8245,Górny Brzeźno
8246,Czarna Rudów
8247,Czarna Brzozów
8248,Biała Piaskin
8249,Górny Krzywek
8250,Mała Złotyce
8251,Wielka Łęgowo
8252,Leśna Borkice
8253,Radosna Rzeka
8254,Czarny Rudęta
8255,Czarna Zawadisko
8256,Cicha Kobylnica
8257,Górna Wilkowo
8258,Mały Kamionki
8259,Zimna Modrzew
8260,Wielka Brzeg
8261,Zimna Stawice
8262,Mętna Strumice
8263,Biała Stawno
8264,Bagnista Lisanka
8265,Zimna Miechno
8266,Dolny Sosnówka
8267,Dolna Topolyce
8268,Zimna Sosnowo
8269,Pusta Czernnica
8270,Kręta Odrcze
8271,Wadowice
8272,Twarda Kamienin
8273,Zimna Błonie
8274,Czarny Lisek
8275,Ostra Gaj
8276,Mały Uroczysko
8277,Złota Wierzchek
8278,Dolna Wierzchęta
8279,Mętna Odrice
8280,Bagnista Miechnica
8281,Górny Krzywnik
8282,Biała Kamiennik
8283,Złota Korytyce
8284,Zielona Krzywnica
8285,Mały Złotyce
8286,Wysoka Ropyce
8287,Cicha Zawadów
8288,Czerwona Czernanka
8289,Krzywa Borkyce
8290,Cicha Strumyce
8291,Nowy Borknik
8292,Mętna Korytów
8293,Wilcza Brzoznica
8294,Pusta Zawadisko
8295,Czerwona Rudanka
8296,Radosna Wilkyce
8297,Ostra Żuławy
8298,Ostra Wierzchnica
8299,Czarny Żabinowo
8300,Nowy Ropice
8301,Wielki Gościniec
8302,Ostra Brzozowo
8303,Miła Wilkowo
8304,Słoneczna Białisko
8305,Ostra Piaskówka
8306,Mętna Kobylnica
8307,Cichy Topolanka
8308,Bagnista Skała
8309,Biała Lisno
8310,Twarda Borkice
8311,Korytnica
8312,Wilcza Kobylin
8313,Błękitna Łąka
8314,Ciepła Uroczysko
8315,Ostra Żabinyce
8316,Biała Smugi
8317,Wesoła Kobylice
8318,Czarny Kamiennik
8319,Zielona Piaskowo
8320,Czarna Czernisko
8321,Gliniana Rudęta
8322,Wielki Dębnęta
8323,Wielka Piaskówka
8324,Piaszczysta Topolowo
8325,Cicha Ropice
8326,Wierzchice
8327,Szeroka Żabinin
8328,Czarny Ropanka
8329,Zielony Rudcze
8330,Dolny Czernówka
8331,Gliniana Odrin
8332,Bagnista Lisyce
8333,Mała Tarnów
8334,Stara Dębnek
8335,Czerwona Wilkówka
8336,Wydłużona Baranów
8337,Leśna Złotisko
8338,Mętna Brzozanka
8339,Ostra Topolyce
8340,Stara Strumnik
8341,Piaszczysta Stawek
8342,Spokojna Łęgisko
8343,Czarna Łąka
8344,Górna Grabin
8345,Dolny Lisyce
8346,Zielony Lisów
8347,Nowa Brzoznik
8348,Kręta Korytno
8349,Błękitna Miechnik
8350,Gliniana Kobylowo
8351,Mokra Żabinów
8352,Ciepła Zdrój
8353,Stara Grabyce
8354,Spokojna Kobylek
8355,Zielony Ropowo
8356,Miła Grabówka
8357,Czarny Piasknica
8358,Wielki Łęgnik
8359,Górna Grabyce
8360,Dolna Kobylowo
8361,Miła Grabnik
8362,Czarny Topolówka
8363,Mały Odrowo
8364,Krzywa Białno
8365,Stary Korytęta
8366,Mokra Miechin
8367,Mała Dębnanka
8368,Błękitna Zawadowo
8369,Górna Topolcze
8370,Słoneczna Białnica
8371,Kręta Brzozowo
8372,Wielka Żabincze
8373,Miła Zawadnik
8374,Wysoka Łęganka
8375,Twarda Żabinisko
8376,Mętna Łęgnik
8377,Dolna Korytin
8378,Górny Wierzchowo
8379,Zimna Miechęta
8380,Błękitna Borkowo
8381,Mokra Odranka
8382,Rudnik
8383,Błękitna Uroczysko
8384,Leśna Topolin
8385,Błękitna Miechcze
8386,Kręta Stróże
8387,Dolna Wierzchek
8388,Twarda Kamiencze
8389,Piaszczysta Strumice
8390,Leśna Borkcze
8391,Sucha Korytnica
8392,Dolny Topolnik
8393,Mętna Grabnik
8394,Radosna Rudek
8395,Stary Grabcze
8396,Pusta Kobylin
8397,Cicha Krzywęta
8398,Dolna Stawisko
8399,Pusta Dębnyce
8400,Górna Rudcze
8401,Ciepła Korytanka
8402,Mętna Kamienowo
8403,Radosna Strumówka
8404,Stary Żabinin
8405,Wielka Cisów
8406,Błękitna Brzozów
8407,Zimna Piasknik
8408,Biała Borkice
8409,Leśna Żabinek
8410,Cichy Kamienisko
8411,Czerwona Lisyce
8412,Gliniana Wierzchęta
8413,Piaszczysta Przemyśl
8414,Gliniana Grabęta
8415,Błękitna Wierzchowo
8416,Szeroka Białów
8417,Spokojna Stawów
8418,Wielka Żabinin
8419,Gliniana Łęgisko
8420,Nowy Kobylin
8421,Słoneczna Ropnica
8422,Cichy Białów
8423,Dolny Krzywice
8424,Wielki Bór
8425,Leśna Żabinyce
8426,Wysoka Wilknica
8427,Wielka Żabinno
8428,Sucha Kamienisko
8429,Czarna Sosnisko
8430,Wysoka Wilkno
8431,Wilcza Bór
8432,Mały Miechów
8433,Cicha Topolnik
8434,Zimna Krosno
8435,Pusta Gaj
8436,Ciepła Krzywanka
8437,Gładka Stawnica
8438,Cichy Topolnik
8439,Mała Grabowo
8440,Bagnista Sosnęta
8441,Mały Las
8442,Nowa Kamienno
8443,Wydłużona Dębnów
8444,Wysoka Topolnica
8445,Górny Kamienyce
8446,Bagnista Dębnisko
8447,Czerwona Dębncze
8448,Leśna Strumęta
8449,Czarna Zawadnica
8450,Kręta Ropisko
8451,Mała Kobylek
8452,Dolny Korytcze
8453,Zielony Odrisko
8454,Górna Łęgnik
8455,Stara Głogów
8456,Pusta Piaskyce
8457,Zielona Knieja
8458,Górny Łęgęta
8459,Bagnista Kobylnik
8460,Wysoka Żabinno
8461,Szeroka Dębnice
8462,Cicha Dębnęta
8463,Kręta Stawnik
8464,Bagnista Topolowo
8465,Wielki Stawnica
8466,Błękitna Rudyce
8467,Czerwona Odryce
8468,Czarna Topolice
8469,Gliniana Wilkowo
8470,Sucha Kobylice
8471,Zielona Lisin
8472,Spokojna Rudnica
8473,Mała Miechanka
8474,Zielony Łąka
8475,Ostra Ropek
8476,Wielka Krzywisko
8477,Cicha Grabowo
8478,Wydłużona Krzywówka
8479,Leśna Łęgno
8480,Złota Wilkęta
8481,Błękitna Odryce
8482,Ostra Brzoznik
8483,Dolna Ropno
8484,Stary Zawadice
8485,Stara Sosnówka
8486,Słoneczna Grabyce
8487,Cicha Ropcze
8488,Czarna Topolanka
8489,Nowa Stawnik
8490,Kręta Sosnin
8491,Ostra Korytówka
8492,Nowa Zawadnik
8493,Zielony Kobylyce
8494,Stara Wierzchisko
8495,Piaszczysta Lisek
8496,Czarny Brzozanka
8497,Wydłużona Żabinyce
8498,Wysoka Czernin
8499,Krzywa Tarnów
8500,Cicha Złotęta
8501,Krzywa Wilkek
8502,Cicha Kobylowo
8503,Cicha Stawisko
